PerfID,EmpID,Rating,PerfDate
7101,1122,3,2021-12-31
7102,1123,5,2021-12-31
7103,1124,2,2021-12-31
7104,1125,2,2021-12-31
7105,1126,4,2021-12-31
7106,1127,3,2021-12-31
7107,1128,2,2021-12-31
7108,1129,1,2021-12-31
7109,1130,5,2021-12-31
7110,1131,3,2021-12-31
7111,1132,2,2021-12-31
7112,1133,3,2021-12-31
7113,1134,3,2021-12-31
7114,1135,4,2021-12-31
7115,1136,5,2021-12-31
7116,1137,3,2021-12-31
7117,1138,4,2021-12-31
7118,1140,3,2021-12-31
7119,1141,1,2021-12-31
7120,1142,5,2021-12-31
7121,1143,3,2021-12-31
7122,1145,2,2021-12-31
7123,1146,3,2021-12-31
7124,1147,4,2021-12-31
7125,1148,2,2021-12-31
7126,1150,5,2021-12-31
7127,1151,1,2021-12-31
7128,1152,3,2021-12-31
7129,1154,4,2021-12-31
7130,1155,4,2021-12-31
7131,1157,3,2021-12-31
7132,1158,2,2021-12-31
7133,1160,4,2021-12-31
7134,1161,3,2021-12-31
7135,1162,2,2021-12-31
7136,1163,1,2021-12-31
7137,1164,2,2021-12-31
7138,1166,2,2021-12-31
7139,1167,1,2021-12-31
7140,1169,4,2021-12-31
7141,1170,4,2021-12-31
7142,1171,2,2021-12-31
7143,1172,3,2021-12-31
7144,1174,5,2021-12-31
7145,1175,1,2021-12-31
7146,1177,2,2021-12-31
7147,1178,3,2021-12-31
7148,1179,4,2021-12-31
7149,1180,4,2021-12-31
7150,1181,4,2021-12-31
7151,1182,3,2021-12-31
7152,1183,3,2021-12-31
7153,1184,3,2021-12-31
7154,1185,3,2021-12-31
7155,1186,4,2021-12-31
7156,1187,2,2021-12-31
7157,1188,4,2021-12-31
7158,1189,4,2021-12-31
7159,1190,1,2021-12-31
7160,1191,3,2021-12-31
7161,1192,3,2021-12-31
7162,1193,3,2021-12-31
7163,1194,1,2021-12-31
7164,1195,3,2021-12-31
7165,1196,3,2021-12-31
7166,1197,3,2021-12-31
7167,1199,2,2021-12-31
7168,1200,2,2021-12-31
7169,1201,3,2021-12-31
7170,1202,3,2021-12-31
7171,1203,5,2021-12-31
7172,1204,5,2021-12-31
7173,1205,3,2021-12-31
7174,1206,4,2021-12-31
7175,1207,4,2021-12-31
7176,1208,3,2021-12-31
7177,1209,5,2021-12-31
7178,1210,3,2021-12-31
7179,1211,2,2021-12-31
7180,1212,4,2021-12-31
7181,1213,5,2021-12-31
7182,1214,1,2021-12-31
7183,1216,3,2021-12-31
7184,1217,2,2021-12-31
7185,1218,4,2021-12-31
7186,1219,2,2021-12-31
7187,1220,3,2021-12-31
7188,1221,4,2021-12-31
7189,1222,3,2021-12-31
7190,1223,2,2021-12-31
7191,1224,3,2021-12-31
7192,1225,4,2021-12-31
7193,1226,4,2021-12-31
7194,1227,3,2021-12-31
7195,1228,1,2021-12-31
7196,1229,3,2021-12-31
7197,1230,4,2021-12-31
7198,1231,2,2021-12-31
7199,1232,3,2021-12-31
7200,1234,1,2021-12-31
7201,1236,2,2021-12-31
7202,1237,1,2021-12-31
7203,1238,3,2021-12-31
7204,1239,3,2021-12-31
7205,1240,3,2021-12-31
7206,1241,3,2021-12-31
7207,1242,3,2021-12-31
7208,1243,1,2021-12-31
7209,1245,2,2021-12-31
7210,1246,4,2021-12-31
7211,1247,4,2021-12-31
7212,1248,4,2021-12-31
7213,1249,4,2021-12-31
7214,1250,5,2021-12-31
7215,1251,2,2021-12-31
7216,1252,1,2021-12-31
7217,1253,3,2021-12-31
7218,1254,2,2021-12-31
7219,1255,3,2021-12-31
7220,1256,5,2021-12-31
7221,1257,4,2021-12-31
7222,1258,2,2021-12-31
7223,1259,2,2021-12-31
7224,1260,2,2021-12-31
7225,1261,5,2021-12-31
7226,1262,3,2021-12-31
7227,1263,2,2021-12-31
7228,1264,1,2021-12-31
7229,1265,3,2021-12-31
7230,1266,3,2021-12-31
7231,1267,4,2021-12-31
7232,1268,2,2021-12-31
7233,1269,3,2021-12-31
7234,1270,1,2021-12-31
7235,1271,3,2021-12-31
7236,1272,2,2021-12-31
7237,1273,2,2021-12-31
7238,1274,4,2021-12-31
7239,1275,5,2021-12-31
7240,1276,2,2021-12-31
7241,1277,2,2021-12-31
7242,1278,3,2021-12-31
7243,1279,3,2021-12-31
7244,1280,4,2021-12-31
7245,1281,4,2021-12-31
7246,1282,3,2021-12-31
7247,1283,1,2021-12-31
7248,1284,4,2021-12-31
7249,1285,3,2021-12-31
7250,1286,4,2021-12-31
7251,1287,1,2021-12-31
7252,1288,3,2021-12-31
7253,1290,3,2021-12-31
7254,1291,3,2021-12-31
7255,1293,1,2021-12-31
7256,1295,3,2021-12-31
7257,1296,3,2021-12-31
7258,1297,3,2021-12-31
7259,1299,3,2021-12-31
7260,1300,1,2021-12-31
7261,1302,3,2021-12-31
7262,1303,3,2021-12-31
7263,1304,1,2021-12-31
7264,1305,3,2021-12-31
7265,1306,3,2021-12-31
7266,1307,2,2021-12-31
7267,1308,2,2021-12-31
7268,1309,4,2021-12-31
7269,1311,3,2021-12-31
7270,1312,3,2021-12-31
7271,1313,3,2021-12-31
7272,1314,1,2021-12-31
7273,1315,2,2021-12-31
7274,1316,5,2021-12-31
7275,1317,3,2021-12-31
7276,1318,5,2021-12-31
7277,1320,5,2021-12-31
7278,1321,3,2021-12-31
7279,1322,3,2021-12-31
7280,1323,2,2021-12-31
7281,1324,2,2021-12-31
7282,1325,1,2021-12-31
7283,1326,3,2021-12-31
7284,1327,5,2021-12-31
7285,1328,3,2021-12-31
7286,1329,5,2021-12-31
7287,1330,3,2021-12-31
7288,1331,3,2021-12-31
7289,1332,3,2021-12-31
7290,1333,4,2021-12-31
7291,1334,4,2021-12-31
7292,1335,4,2021-12-31
7293,1336,4,2021-12-31
7294,1337,2,2021-12-31
7295,1338,2,2021-12-31
7296,1339,4,2021-12-31
7297,1340,3,2021-12-31
7298,1341,3,2021-12-31
7299,1342,1,2021-12-31
7300,1343,2,2021-12-31
7301,1344,2,2021-12-31
7302,1345,3,2021-12-31
7303,1346,4,2021-12-31
7304,1347,4,2021-12-31
7305,1348,1,2021-12-31
7306,1349,3,2021-12-31
7307,1350,3,2021-12-31
7308,1351,2,2021-12-31
7309,1352,4,2021-12-31
7310,1353,5,2021-12-31
7311,1354,3,2021-12-31
7312,1355,3,2021-12-31
7313,1356,3,2021-12-31
7314,1357,3,2021-12-31
7315,1358,2,2021-12-31
7316,1359,2,2021-12-31
7317,1360,1,2021-12-31
7318,1361,2,2021-12-31
7319,1362,2,2021-12-31
7320,1363,2,2021-12-31
7321,1364,3,2021-12-31
7322,1365,3,2021-12-31
7323,1366,5,2021-12-31
7324,1367,3,2021-12-31
7325,1368,1,2021-12-31
7326,1369,1,2021-12-31
7327,1370,3,2021-12-31
7328,1371,3,2021-12-31
7329,1372,3,2021-12-31
7330,1373,1,2021-12-31
7331,1374,3,2021-12-31
7332,1375,3,2021-12-31
7333,1376,2,2021-12-31
7334,1377,5,2021-12-31
7335,1378,2,2021-12-31
7336,1379,3,2021-12-31
7337,1380,3,2021-12-31
7338,1381,2,2021-12-31
7339,1382,1,2021-12-31
7340,1383,4,2021-12-31
7341,1384,3,2021-12-31
7342,1385,1,2021-12-31
7343,1386,4,2021-12-31
7344,1387,4,2021-12-31
7345,1388,4,2021-12-31
7346,1389,3,2021-12-31
7347,1390,1,2021-12-31
7348,1391,5,2021-12-31
7349,1392,1,2021-12-31
7350,1393,2,2021-12-31
7351,1394,3,2021-12-31
7352,1395,4,2021-12-31
7353,1396,5,2021-12-31
7354,1397,2,2021-12-31
7355,1398,4,2021-12-31
7356,1399,4,2021-12-31
7357,1400,3,2021-12-31
7358,1401,3,2021-12-31
7359,1402,1,2021-12-31
7360,1403,4,2021-12-31
7361,1404,2,2021-12-31
7362,1405,3,2021-12-31
7363,1406,3,2021-12-31
7364,1407,2,2021-12-31
7365,1408,2,2021-12-31
7366,1409,4,2021-12-31
7367,1410,5,2021-12-31
7368,1411,2,2021-12-31
7369,1412,3,2021-12-31
7370,1413,3,2021-12-31
7371,1414,3,2021-12-31
7372,1415,3,2021-12-31
7373,1427,3,2021-12-31
7374,2,5,2022-12-31
7375,4,3,2022-12-31
7376,8,5,2022-12-31
7377,12,4,2022-12-31
7378,13,4,2022-12-31
7379,14,4,2022-12-31
7380,15,5,2022-12-31
7381,16,5,2022-12-31
7382,17,1,2022-12-31
7383,18,3,2022-12-31
7384,19,5,2022-12-31
7385,20,3,2022-12-31
7386,21,2,2022-12-31
7387,23,3,2022-12-31
7388,24,2,2022-12-31
7389,25,3,2022-12-31
7390,26,3,2022-12-31
7391,27,3,2022-12-31
7392,29,3,2022-12-31
7393,30,1,2022-12-31
7394,32,5,2022-12-31
7395,33,5,2022-12-31
7396,34,5,2022-12-31
7397,35,3,2022-12-31
7398,36,4,2022-12-31
7399,37,5,2022-12-31
7400,38,1,2022-12-31
7401,39,1,2022-12-31
7402,44,2,2022-12-31
7403,45,4,2022-12-31
7404,46,4,2022-12-31
7405,47,3,2022-12-31
7406,48,4,2022-12-31
7407,50,4,2022-12-31
7408,54,4,2022-12-31
7409,55,3,2022-12-31
7410,56,5,2022-12-31
7411,57,1,2022-12-31
7412,58,3,2022-12-31
7413,59,5,2022-12-31
7414,60,4,2022-12-31
7415,62,1,2022-12-31
7416,64,2,2022-12-31
7417,65,4,2022-12-31
7418,66,4,2022-12-31
7419,67,3,2022-12-31
7420,68,1,2022-12-31
7421,69,4,2022-12-31
7422,74,4,2022-12-31
7423,75,5,2022-12-31
7424,77,3,2022-12-31
7425,78,1,2022-12-31
7426,79,3,2022-12-31
7427,80,1,2022-12-31
7428,83,2,2022-12-31
7429,84,3,2022-12-31
7430,85,3,2022-12-31
7431,86,3,2022-12-31
7432,87,3,2022-12-31
7433,88,3,2022-12-31
7434,89,3,2022-12-31
7435,90,1,2022-12-31
7436,91,3,2022-12-31
7437,92,3,2022-12-31
7438,93,3,2022-12-31
7439,94,4,2022-12-31
7440,96,3,2022-12-31
7441,98,3,2022-12-31
7442,99,3,2022-12-31
7443,100,4,2022-12-31
7444,101,3,2022-12-31
7445,102,4,2022-12-31
7446,104,4,2022-12-31
7447,105,3,2022-12-31
7448,107,3,2022-12-31
7449,108,1,2022-12-31
7450,109,3,2022-12-31
7451,110,3,2022-12-31
7452,111,4,2022-12-31
7453,112,4,2022-12-31
7454,113,4,2022-12-31
7455,114,2,2022-12-31
7456,115,3,2022-12-31
7457,116,3,2022-12-31
7458,118,3,2022-12-31
7459,119,4,2022-12-31
7460,122,4,2022-12-31
7461,123,3,2022-12-31
7462,125,3,2022-12-31
7463,127,2,2022-12-31
7464,128,3,2022-12-31
7465,129,4,2022-12-31
7466,130,5,2022-12-31
7467,131,3,2022-12-31
7468,134,2,2022-12-31
7469,135,4,2022-12-31
7470,136,5,2022-12-31
7471,137,3,2022-12-31
7472,139,4,2022-12-31
7473,143,3,2022-12-31
7474,144,4,2022-12-31
7475,145,4,2022-12-31
7476,146,3,2022-12-31
7477,148,5,2022-12-31
7478,149,4,2022-12-31
7479,150,1,2022-12-31
7480,152,2,2022-12-31
7481,154,5,2022-12-31
7482,156,3,2022-12-31
7483,157,2,2022-12-31
7484,160,4,2022-12-31
7485,162,3,2022-12-31
7486,163,3,2022-12-31
7487,166,5,2022-12-31
7488,168,4,2022-12-31
7489,169,4,2022-12-31
7490,170,3,2022-12-31
7491,171,5,2022-12-31
7492,172,3,2022-12-31
7493,174,1,2022-12-31
7494,176,2,2022-12-31
7495,179,3,2022-12-31
7496,181,2,2022-12-31
7497,182,4,2022-12-31
7498,185,5,2022-12-31
7499,186,2,2022-12-31
7500,187,3,2022-12-31
7501,188,5,2022-12-31
7502,189,2,2022-12-31
7503,191,5,2022-12-31
7504,193,5,2022-12-31
7505,194,3,2022-12-31
7506,196,4,2022-12-31
7507,197,3,2022-12-31
7508,198,5,2022-12-31
7509,200,3,2022-12-31
7510,204,4,2022-12-31
7511,205,2,2022-12-31
7512,206,1,2022-12-31
7513,208,3,2022-12-31
7514,209,2,2022-12-31
7515,212,3,2022-12-31
7516,213,4,2022-12-31
7517,216,3,2022-12-31
7518,218,3,2022-12-31
7519,219,5,2022-12-31
7520,220,3,2022-12-31
7521,221,1,2022-12-31
7522,222,3,2022-12-31
7523,223,2,2022-12-31
7524,224,3,2022-12-31
7525,225,4,2022-12-31
7526,227,1,2022-12-31
7527,229,2,2022-12-31
7528,230,5,2022-12-31
7529,231,3,2022-12-31
7530,235,4,2022-12-31
7531,236,3,2022-12-31
7532,237,4,2022-12-31
7533,238,3,2022-12-31
7534,239,4,2022-12-31
7535,240,4,2022-12-31
7536,241,3,2022-12-31
7537,242,1,2022-12-31
7538,244,2,2022-12-31
7539,245,3,2022-12-31
7540,246,2,2022-12-31
7541,247,2,2022-12-31
7542,248,4,2022-12-31
7543,249,3,2022-12-31
7544,251,3,2022-12-31
7545,252,5,2022-12-31
7546,255,2,2022-12-31
7547,256,3,2022-12-31
7548,258,3,2022-12-31
7549,259,2,2022-12-31
7550,260,3,2022-12-31
7551,261,1,2022-12-31
7552,262,3,2022-12-31
7553,263,2,2022-12-31
7554,264,4,2022-12-31
7555,265,3,2022-12-31
7556,267,3,2022-12-31
7557,268,3,2022-12-31
7558,269,2,2022-12-31
7559,270,3,2022-12-31
7560,271,3,2022-12-31
7561,272,2,2022-12-31
7562,274,5,2022-12-31
7563,277,3,2022-12-31
7564,278,4,2022-12-31
7565,279,5,2022-12-31
7566,280,3,2022-12-31
7567,281,3,2022-12-31
7568,282,3,2022-12-31
7569,283,3,2022-12-31
7570,284,3,2022-12-31
7571,286,5,2022-12-31
7572,288,4,2022-12-31
7573,289,5,2022-12-31
7574,291,4,2022-12-31
7575,294,3,2022-12-31
7576,295,3,2022-12-31
7577,296,1,2022-12-31
7578,297,5,2022-12-31
7579,298,3,2022-12-31
7580,302,2,2022-12-31
7581,304,4,2022-12-31
7582,305,4,2022-12-31
7583,306,1,2022-12-31
7584,307,4,2022-12-31
7585,308,4,2022-12-31
7586,310,3,2022-12-31
7587,312,3,2022-12-31
7588,313,3,2022-12-31
7589,315,3,2022-12-31
7590,318,3,2022-12-31
7591,319,5,2022-12-31
7592,320,2,2022-12-31
7593,323,4,2022-12-31
7594,324,3,2022-12-31
7595,325,3,2022-12-31
7596,326,2,2022-12-31
7597,327,3,2022-12-31
7598,329,4,2022-12-31
7599,330,5,2022-12-31
7600,331,3,2022-12-31
7601,332,2,2022-12-31
7602,333,3,2022-12-31
7603,335,3,2022-12-31
7604,336,4,2022-12-31
7605,337,1,2022-12-31
7606,339,1,2022-12-31
7607,340,3,2022-12-31
7608,341,3,2022-12-31
7609,342,1,2022-12-31
7610,344,4,2022-12-31
7611,346,4,2022-12-31
7612,349,3,2022-12-31
7613,352,4,2022-12-31
7614,354,5,2022-12-31
7615,355,3,2022-12-31
7616,357,3,2022-12-31
7617,359,4,2022-12-31
7618,360,2,2022-12-31
7619,362,2,2022-12-31
7620,363,3,2022-12-31
7621,364,1,2022-12-31
7622,365,2,2022-12-31
7623,366,4,2022-12-31
7624,367,3,2022-12-31
7625,369,3,2022-12-31
7626,371,3,2022-12-31
7627,372,4,2022-12-31
7628,374,3,2022-12-31
7629,375,1,2022-12-31
7630,376,4,2022-12-31
7631,377,2,2022-12-31
7632,379,5,2022-12-31
7633,380,3,2022-12-31
7634,381,4,2022-12-31
7635,382,3,2022-12-31
7636,383,4,2022-12-31
7637,384,2,2022-12-31
7638,385,2,2022-12-31
7639,386,3,2022-12-31
7640,388,2,2022-12-31
7641,389,2,2022-12-31
7642,390,3,2022-12-31
7643,392,2,2022-12-31
7644,393,2,2022-12-31
7645,394,2,2022-12-31
7646,395,3,2022-12-31
7647,396,2,2022-12-31
7648,397,3,2022-12-31
7649,398,1,2022-12-31
7650,399,2,2022-12-31
7651,400,3,2022-12-31
7652,402,1,2022-12-31
7653,403,2,2022-12-31
7654,404,4,2022-12-31
7655,405,1,2022-12-31
7656,406,4,2022-12-31
7657,407,3,2022-12-31
7658,408,3,2022-12-31
7659,410,3,2022-12-31
7660,411,3,2022-12-31
7661,412,4,2022-12-31
7662,413,2,2022-12-31
7663,415,2,2022-12-31
7664,416,3,2022-12-31
7665,417,3,2022-12-31
7666,418,3,2022-12-31
7667,419,2,2022-12-31
7668,423,1,2022-12-31
7669,424,3,2022-12-31
7670,427,4,2022-12-31
7671,428,4,2022-12-31
7672,429,3,2022-12-31
7673,430,2,2022-12-31
7674,431,4,2022-12-31
7675,432,3,2022-12-31
7676,433,5,2022-12-31
7677,434,4,2022-12-31
7678,435,2,2022-12-31
7679,436,2,2022-12-31
7680,437,5,2022-12-31
7681,438,3,2022-12-31
7682,439,4,2022-12-31
7683,442,3,2022-12-31
7684,443,3,2022-12-31
7685,444,3,2022-12-31
7686,446,3,2022-12-31
7687,447,2,2022-12-31
7688,448,5,2022-12-31
7689,449,5,2022-12-31
7690,450,2,2022-12-31
7691,452,3,2022-12-31
7692,453,3,2022-12-31
7693,454,3,2022-12-31
7694,455,3,2022-12-31
7695,456,5,2022-12-31
7696,458,3,2022-12-31
7697,460,3,2022-12-31
7698,462,1,2022-12-31
7699,466,3,2022-12-31
7700,467,1,2022-12-31
7701,468,3,2022-12-31
7702,469,3,2022-12-31
7703,470,3,2022-12-31
7704,471,3,2022-12-31
7705,472,2,2022-12-31
7706,473,3,2022-12-31
7707,475,5,2022-12-31
7708,476,2,2022-12-31
7709,478,2,2022-12-31
7710,479,4,2022-12-31
7711,480,3,2022-12-31
7712,483,2,2022-12-31
7713,484,3,2022-12-31
7714,485,3,2022-12-31
7715,487,3,2022-12-31
7716,490,5,2022-12-31
7717,491,1,2022-12-31
7718,492,2,2022-12-31
7719,493,3,2022-12-31
7720,494,4,2022-12-31
7721,496,3,2022-12-31
7722,497,3,2022-12-31
7723,498,2,2022-12-31
7724,499,1,2022-12-31
7725,505,3,2022-12-31
7726,506,1,2022-12-31
7727,507,5,2022-12-31
7728,508,3,2022-12-31
7729,510,4,2022-12-31
7730,511,3,2022-12-31
7731,512,4,2022-12-31
7732,515,3,2022-12-31
7733,516,3,2022-12-31
7734,517,2,2022-12-31
7735,518,4,2022-12-31
7736,519,3,2022-12-31
7737,520,3,2022-12-31
7738,521,1,2022-12-31
7739,522,1,2022-12-31
7740,523,1,2022-12-31
7741,524,3,2022-12-31
7742,526,3,2022-12-31
7743,527,3,2022-12-31
7744,528,1,2022-12-31
7745,529,1,2022-12-31
7746,530,2,2022-12-31
7747,532,5,2022-12-31
7748,533,1,2022-12-31
7749,534,1,2022-12-31
7750,535,1,2022-12-31
7751,536,2,2022-12-31
7752,537,5,2022-12-31
7753,538,2,2022-12-31
7754,539,3,2022-12-31
7755,540,3,2022-12-31
7756,542,5,2022-12-31
7757,543,3,2022-12-31
7758,544,2,2022-12-31
7759,545,2,2022-12-31
7760,546,4,2022-12-31
7761,547,3,2022-12-31
7762,549,3,2022-12-31
7763,550,3,2022-12-31
7764,551,3,2022-12-31
7765,552,4,2022-12-31
7766,553,2,2022-12-31
7767,554,4,2022-12-31
7768,556,5,2022-12-31
7769,558,3,2022-12-31
7770,559,3,2022-12-31
7771,560,5,2022-12-31
7772,561,3,2022-12-31
7773,562,3,2022-12-31
7774,565,1,2022-12-31
7775,566,2,2022-12-31
7776,568,2,2022-12-31
7777,569,1,2022-12-31
7778,570,1,2022-12-31
7779,572,2,2022-12-31
7780,574,2,2022-12-31
7781,575,2,2022-12-31
7782,576,4,2022-12-31
7783,577,3,2022-12-31
7784,578,4,2022-12-31
7785,579,2,2022-12-31
7786,581,3,2022-12-31
7787,583,2,2022-12-31
7788,584,2,2022-12-31
7789,586,3,2022-12-31
7790,589,4,2022-12-31
7791,590,1,2022-12-31
7792,591,3,2022-12-31
7793,593,3,2022-12-31
7794,594,2,2022-12-31
7795,595,3,2022-12-31
7796,596,3,2022-12-31
7797,597,3,2022-12-31
7798,600,3,2022-12-31
7799,601,3,2022-12-31
7800,602,3,2022-12-31
7801,604,4,2022-12-31
7802,605,4,2022-12-31
7803,606,5,2022-12-31
7804,607,3,2022-12-31
7805,611,2,2022-12-31
7806,612,2,2022-12-31
7807,613,1,2022-12-31
7808,614,1,2022-12-31
7809,615,3,2022-12-31
7810,616,4,2022-12-31
7811,617,3,2022-12-31
7812,618,3,2022-12-31
7813,619,3,2022-12-31
7814,622,3,2022-12-31
7815,623,3,2022-12-31
7816,627,3,2022-12-31
7817,629,3,2022-12-31
7818,632,2,2022-12-31
7819,633,3,2022-12-31
7820,634,3,2022-12-31
7821,635,2,2022-12-31
7822,636,4,2022-12-31
7823,638,3,2022-12-31
7824,639,2,2022-12-31
7825,640,3,2022-12-31
7826,642,3,2022-12-31
7827,643,3,2022-12-31
7828,644,1,2022-12-31
7829,645,2,2022-12-31
7830,646,5,2022-12-31
7831,651,4,2022-12-31
7832,652,3,2022-12-31
7833,653,3,2022-12-31
7834,654,1,2022-12-31
7835,658,2,2022-12-31
7836,659,3,2022-12-31
7837,660,2,2022-12-31
7838,661,3,2022-12-31
7839,664,3,2022-12-31
7840,667,3,2022-12-31
7841,668,4,2022-12-31
7842,669,3,2022-12-31
7843,670,2,2022-12-31
7844,672,3,2022-12-31
7845,675,3,2022-12-31
7846,677,4,2022-12-31
7847,679,3,2022-12-31
7848,680,2,2022-12-31
7849,681,3,2022-12-31
7850,682,4,2022-12-31
7851,683,4,2022-12-31
7852,684,3,2022-12-31
7853,685,2,2022-12-31
7854,688,3,2022-12-31
7855,689,3,2022-12-31
7856,690,3,2022-12-31
7857,691,3,2022-12-31
7858,693,5,2022-12-31
7859,694,3,2022-12-31
7860,695,3,2022-12-31
7861,696,1,2022-12-31
7862,698,4,2022-12-31
7863,699,4,2022-12-31
7864,700,4,2022-12-31
7865,702,3,2022-12-31
7866,703,3,2022-12-31
7867,704,2,2022-12-31
7868,709,1,2022-12-31
7869,711,3,2022-12-31
7870,713,3,2022-12-31
7871,714,4,2022-12-31
7872,716,4,2022-12-31
7873,718,3,2022-12-31
7874,719,5,2022-12-31
7875,720,1,2022-12-31
7876,723,4,2022-12-31
7877,724,4,2022-12-31
7878,725,5,2022-12-31
7879,726,3,2022-12-31
7880,727,4,2022-12-31
7881,729,3,2022-12-31
7882,730,2,2022-12-31
7883,731,3,2022-12-31
7884,732,3,2022-12-31
7885,736,2,2022-12-31
7886,737,3,2022-12-31
7887,738,2,2022-12-31
7888,739,3,2022-12-31
7889,740,2,2022-12-31
7890,741,4,2022-12-31
7891,742,1,2022-12-31
7892,744,3,2022-12-31
7893,745,3,2022-12-31
7894,746,3,2022-12-31
7895,747,2,2022-12-31
7896,749,2,2022-12-31
7897,750,3,2022-12-31
7898,751,3,2022-12-31
7899,752,2,2022-12-31
7900,754,2,2022-12-31
7901,755,2,2022-12-31
7902,757,3,2022-12-31
7903,759,5,2022-12-31
7904,760,2,2022-12-31
7905,761,2,2022-12-31
7906,762,2,2022-12-31
7907,764,3,2022-12-31
7908,765,3,2022-12-31
7909,767,5,2022-12-31
7910,768,5,2022-12-31
7911,773,3,2022-12-31
7912,774,3,2022-12-31
7913,777,2,2022-12-31
7914,778,3,2022-12-31
7915,784,3,2022-12-31
7916,785,2,2022-12-31
7917,788,4,2022-12-31
7918,789,3,2022-12-31
7919,791,3,2022-12-31
7920,792,3,2022-12-31
7921,793,3,2022-12-31
7922,795,4,2022-12-31
7923,796,3,2022-12-31
7924,797,4,2022-12-31
7925,798,3,2022-12-31
7926,800,3,2022-12-31
7927,801,1,2022-12-31
7928,803,1,2022-12-31
7929,807,3,2022-12-31
7930,808,2,2022-12-31
7931,809,3,2022-12-31
7932,810,3,2022-12-31
7933,813,1,2022-12-31
7934,815,4,2022-12-31
7935,816,2,2022-12-31
7936,817,3,2022-12-31
7937,818,5,2022-12-31
7938,819,3,2022-12-31
7939,820,1,2022-12-31
7940,821,4,2022-12-31
7941,824,5,2022-12-31
7942,825,2,2022-12-31
7943,826,2,2022-12-31
7944,827,2,2022-12-31
7945,828,5,2022-12-31
7946,829,3,2022-12-31
7947,831,5,2022-12-31
7948,832,4,2022-12-31
7949,833,3,2022-12-31
7950,836,3,2022-12-31
7951,838,4,2022-12-31
7952,840,4,2022-12-31
7953,841,2,2022-12-31
7954,842,2,2022-12-31
7955,843,4,2022-12-31
7956,844,1,2022-12-31
7957,848,3,2022-12-31
7958,849,2,2022-12-31
7959,851,3,2022-12-31
7960,853,1,2022-12-31
7961,857,1,2022-12-31
7962,859,1,2022-12-31
7963,860,4,2022-12-31
7964,861,5,2022-12-31
7965,864,1,2022-12-31
7966,865,3,2022-12-31
7967,866,3,2022-12-31
7968,868,3,2022-12-31
7969,869,4,2022-12-31
7970,870,4,2022-12-31
7971,871,3,2022-12-31
7972,873,2,2022-12-31
7973,874,2,2022-12-31
7974,875,1,2022-12-31
7975,876,3,2022-12-31
7976,877,3,2022-12-31
7977,879,2,2022-12-31
7978,880,3,2022-12-31
7979,881,1,2022-12-31
7980,883,4,2022-12-31
7981,884,2,2022-12-31
7982,885,4,2022-12-31
7983,886,3,2022-12-31
7984,887,2,2022-12-31
7985,888,3,2022-12-31
7986,890,3,2022-12-31
7987,891,2,2022-12-31
7988,892,4,2022-12-31
7989,893,1,2022-12-31
7990,894,4,2022-12-31
7991,895,1,2022-12-31
7992,896,3,2022-12-31
7993,897,4,2022-12-31
7994,898,4,2022-12-31
7995,899,4,2022-12-31
7996,900,2,2022-12-31
7997,902,2,2022-12-31
7998,903,3,2022-12-31
7999,904,5,2022-12-31
8000,905,2,2022-12-31
8001,906,4,2022-12-31
8002,907,3,2022-12-31
8003,908,3,2022-12-31
8004,911,2,2022-12-31
8005,912,2,2022-12-31
8006,913,5,2022-12-31
8007,914,5,2022-12-31
8008,915,3,2022-12-31
8009,916,4,2022-12-31
8010,918,3,2022-12-31
8011,919,3,2022-12-31
8012,920,3,2022-12-31
8013,922,2,2022-12-31
8014,923,5,2022-12-31
8015,925,2,2022-12-31
8016,926,5,2022-12-31
8017,927,4,2022-12-31
8018,928,3,2022-12-31
8019,929,3,2022-12-31
8020,930,1,2022-12-31
8021,931,2,2022-12-31
8022,932,4,2022-12-31
8023,934,4,2022-12-31
8024,935,4,2022-12-31
8025,936,5,2022-12-31
8026,938,2,2022-12-31
8027,939,2,2022-12-31
8028,941,2,2022-12-31
8029,942,3,2022-12-31
8030,943,3,2022-12-31
8031,946,4,2022-12-31
8032,947,3,2022-12-31
8033,948,2,2022-12-31
8034,949,2,2022-12-31
8035,952,3,2022-12-31
8036,953,4,2022-12-31
8037,956,3,2022-12-31
8038,957,2,2022-12-31
8039,961,3,2022-12-31
8040,963,2,2022-12-31
8041,964,5,2022-12-31
8042,965,4,2022-12-31
8043,966,3,2022-12-31
8044,967,3,2022-12-31
8045,968,4,2022-12-31
8046,970,2,2022-12-31
8047,971,3,2022-12-31
8048,972,3,2022-12-31
8049,973,3,2022-12-31
8050,974,1,2022-12-31
8051,977,3,2022-12-31
8052,978,2,2022-12-31
8053,979,2,2022-12-31
8054,980,3,2022-12-31
8055,981,5,2022-12-31
8056,982,4,2022-12-31
8057,983,4,2022-12-31
8058,984,2,2022-12-31
8059,986,2,2022-12-31
8060,987,4,2022-12-31
8061,989,1,2022-12-31
8062,990,2,2022-12-31
8063,991,2,2022-12-31
8064,992,4,2022-12-31
8065,993,3,2022-12-31
8066,994,4,2022-12-31
8067,995,3,2022-12-31
8068,997,3,2022-12-31
8069,998,3,2022-12-31
8070,999,3,2022-12-31
8071,1000,2,2022-12-31
8072,1001,1,2022-12-31
8073,1002,3,2022-12-31
8074,1003,2,2022-12-31
8075,1004,2,2022-12-31
8076,1005,2,2022-12-31
8077,1008,3,2022-12-31
8078,1009,2,2022-12-31
